0.0787878787878788	17.6500000000000	5	0.163636363636364	0.568279240661360	165	-1	14.3151515151515	0	5	9.89696969696970	56.9900000000000	0.0606060606060606	145	0.678787878787879	142	1	0	2362	10670	17	137	2	4.38181818181818	5.62424242424242	1	5	0.0181818181818182
0.136690647482014	14.3500000000000	2	0.215827338129496	0.638525564803805	139	-1	12.7050359712230	0	3	6.05035971223022	68.9800000000000	0.237410071942446	72	0.194244604316547	123	5	0	1766	2431	24	63	2	2.91366906474820	3.86330935251799	4	-1	0.215827338129496
0	4	2	0.200000000000000	0.923076923076923	5	-1	156.200000000000	0	2	2.60000000000000	9.98000000000000	0.200000000000000	9	0.200000000000000	5	1	0	781	35904	26	8	2	2.80000000000000	2.40000000000000	1	-1	0.400000000000000
0.0869565217391304	3.56000000000000	3	0.130434782608696	0.377777777777778	23	8.80000000000000	64.8695652173913	0	3	1.95652173913043	6.02000000000000	0.478260869565217	5	0.260869565217391	17	1	0	1492	26796	39	2	2	2.65217391304348	0.739130434782609	1	1	0.0434782608695652
0.108695652173913	0.540000000000000	4	0.224637681159420	0.566807313642757	138	9.99000000000000	7.26811594202899	0	4	5.15217391304348	3	0.0434782608695652	46	0.572463768115942	117	3	0	1003	30950	24	40	2	4.23188405797102	2.92028985507246	3	-1	0.0507246376811594
0.380952380952381	2.25000000000000	4	0.333333333333333	0.577922077922078	21	32.9900000000000	71.3333333333333	0	4	7.33333333333333	14.8900000000000	0.142857142857143	18	0.0476190476190476	20	1	0	1498	18789	20	11	2	3.04761904761905	4.23809523809524	4	-1	0.0952380952380952
0.0888888888888889	6.99000000000000	5	0.177777777777778	0.692556634304207	45	-1	43.2888888888889	0	5	6.86666666666667	29.9800000000000	0.0666666666666667	54	0.533333333333333	43	5	0	1948	2854	14	37	2	3.97777777777778	4.75555555555556	5	-1	0.133333333333333
0.103448275862069	8.48000000000000	3	0.206896551724138	0.670212765957447	29	44.9900000000000	33.1379310344828	0	3	3.24137931034483	25	0.172413793103448	9	0.206896551724138	28	2	0	961	11084	12	7	2	2.96551724137931	2.17241379310345	4	-1	0.310344827586207
0.0606060606060606	10	5	0.175757575757576	0.473736372646184	165	-1	14.1333333333333	0	5	6.11515151515152	24.7500000000000	0.0363636363636364	74	0.703030303030303	141	2	0	2332	467	11	39	2	4.48484848484848	2.89696969696970	5	5	0.0242424242424242
0.125000000000000	10.8700000000000	4	0.354166666666667	0.577669902912621	48	16.9900000000000	42.1041666666667	0	4	4.29166666666667	13.0200000000000	0.0625000000000000	23	0.354166666666667	46	3	0	2021	6221	16	15	2	3.83333333333333	2.47916666666667	3	4	0.104166666666667
0.0227272727272727	9.85000000000000	5	0.193181818181818	0.562326869806094	88	34.9800000000000	23.5227272727273	0	5	4.10227272727273	27.7300000000000	0.0909090909090909	23	0.670454545454545	86	1	0	2070	2304	26	17	2	4.32954545454545	2.30681818181818	1	5	0.0227272727272727
0.0602409638554217	9.19000000000000	5	0.125301204819277	0.412731006160164	415	-1	5.60481927710843	0	5	2.34698795180723	29.9500000000000	0.0385542168674699	49	0.737349397590361	243	2	0	2326	30566	28	27	2	4.48433734939759	0.968674698795181	5	5	0.0385542168674699
0.106382978723404	4.37000000000000	5	0.170212765957447	0.525423728813559	47	28.6400000000000	52.6382978723404	0	5	3.76595744680851	15.9900000000000	0.0638297872340426	14	0.638297872340426	43	1	0	2474	7220	22	8	2	4.29787234042553	1.97872340425532	5	5	0.0212765957446809
0.0714285714285714	2.05000000000000	1	0.142857142857143	0.634328358208955	42	20.1900000000000	20.3095238095238	0	2	3.19047619047619	17.4700000000000	0.523809523809524	25	0.0714285714285714	38	1	0	853	8475	8	14	2	2.04761904761905	2.02380952380952	1	-1	0.190476190476190
0	2.74000000000000	4	0.250000000000000	0.390243902439024	4	-1	188.250000000000	0	4	10.2500000000000	26.9600000000000	0	30	0.750000000000000	4	5	0	753	15323	10	7	2	4.75000000000000	4	5	-1	0
0.0562060889929742	6.66000000000000	5	0.145199063231850	0.463395012067578	427	44.9500000000000	2.73302107728337	0	5	5.82201405152225	30	0.0843091334894614	140	0.681498829039813	398	5	0	1167	1964	24	130	2	4.30679156908665	2.69789227166276	5	5	0.0327868852459016
0.0602409638554217	9.45000000000000	5	0.125301204819277	0.411340206185567	415	37.9900000000000	5.60481927710843	0	5	2.33734939759036	25.4900000000000	0.0385542168674699	49	0.737349397590361	243	2	0	2326	3755	29	25	2	4.48433734939759	0.961445783132530	5	5	0.0385542168674699
0.129032258064516	5.18000000000000	4	0.279569892473118	0.626334519572954	93	-1	12.9139784946237	0	4	3.02150537634409	25.6200000000000	0.107526881720430	11	0.387096774193548	82	1	0	1201	4794	12	11	2	3.74193548387097	1.89247311827957	5	4	0.0967741935483871
0.166666666666667	47.9900000000000	5	0.250000000000000	0.576470588235294	12	-1	170.500000000000	0	3	7.08333333333333	100	0.0833333333333333	23	0.500000000000000	12	1	1	2046	4748	28	16	2	4.08333333333333	4.08333333333333	4	-1	0
0.0238095238095238	9.42000000000000	5	0.0612244897959184	0.418121363258520	294	-1	8.55782312925170	0	5	4.09183673469388	59.3700000000000	0.0272108843537415	62	0.870748299319728	259	1	0	2516	41051	23	38	2	4.73129251700680	1.71088435374150	5	5	0.0170068027210884
0.135135135135135	2.39000000000000	3	0.297297297297297	0.469072164948454	37	-1	23.2972972972973	0	3	5.24324324324324	21.9800000000000	0.0810810810810811	33	0.270270270270270	34	1	0	862	7883	10	17	2	3.45945945945946	2.45945945945946	3	2	0.216216216216216
